Genus,Trait_group,Trait,Trait_affinity
Pyrrhalta,Feed_prim_abbrev,SH,0.5
Pyrrhalta,Habit_prim,Clinger,1
Pyrrhalta,Max_body_size_abbrev,Medium,0.25
Pyrrhalta,Max_body_size_abbrev,Small,0.75
Pyrrhalta,Thermal_pref,Warm eurythermal (15-30 C),1
Pyrrhalta,Voltinism_abbrev,Univoltine,1
Ramphocorixa,Feed_prim_abbrev,PR,1
Ramphocorixa,Habit_prim,Swimmer,1
Ramphocorixa,Max_body_size_abbrev,Small,1
Ramphocorixa,Resp_abbrev,Plastron_spiracle,1
Ramphocorixa,Voltinism_abbrev,Bi_multivoltine,1
Ranatra,AdultFlyingStrength_abbrev,Strong,1
Ranatra,Emerge_season_1,Spring,1
Ranatra,Feed_prim_abbrev,PR,1
Ranatra,Habit_prim,Climber,0.2
Ranatra,Habit_prim,Clinger,0.8
Ranatra,Habit_sec,Swimmer,1
Ranatra,Max_body_size_abbrev,Large,0.666666667
Ranatra,Max_body_size_abbrev,Medium,0.333333333
Ranatra,Resp_abbrev,Plastron_spiracle,1
Ranatra,Rheophily_abbrev,depo,1
Ranatra,Thermal_pref,Warm eurythermal (15-30 C),1
Ranatra,Voltinism_abbrev,Bi_multivoltine,0.666666667
Ranatra,Voltinism_abbrev,Univoltine,0.333333333
Raptoheptagenia,AdultFlyingStrength_abbrev,Weak,1
Raptoheptagenia,Emerge_season_1,Summer,1
Raptoheptagenia,Emerge_synch_abbrev,Well,1
Raptoheptagenia,Feed_prim_abbrev,PR,1
Raptoheptagenia,Female_disp_abbrev,Low,1
Raptoheptagenia,Habit_prim,Swimmer,1
Raptoheptagenia,Habit_sec,Clinger,1
Raptoheptagenia,Max_body_size_abbrev,Small,1
Raptoheptagenia,Resp_abbrev,Gills,1
Raptoheptagenia,Rheophily_abbrev,depo_eros,1
Raptoheptagenia,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Raptoheptagenia,Voltinism_abbrev,Univoltine,1
Rasvena,Emerge_season_1,Spring,1
Rasvena,Emerge_season_2,Spring,1
Rasvena,Max_body_size_abbrev,Small,1
Remenus,AdultFlyingStrength_abbrev,Weak,1
Remenus,Emerge_season_1,Spring,0.5
Remenus,Emerge_season_1,Summer,0.5
Remenus,Emerge_season_2,Summer,1
Remenus,Emerge_synch_abbrev,Well,1
Remenus,Feed_prim_abbrev,PR,1
Remenus,Female_disp_abbrev,Low,1
Remenus,Habit_prim,Clinger,1
Remenus,Max_body_size_abbrev,Medium,0.75
Remenus,Max_body_size_abbrev,Small,0.25
Remenus,Resp_abbrev,Gills,0.333333333
Remenus,Resp_abbrev,Tegument,0.666666667
Remenus,Rheophily_abbrev,depo_eros,1
Remenus,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Remenus,Voltinism_abbrev,Univoltine,1
Renocera,Emerge_season_1,Spring,1
Renocera,Feed_prim_abbrev,PR,1
Renocera,Habit_prim,Burrower,1
Renocera,Resp_abbrev,Plastron_spiracle,1
Renocera,Rheophily_abbrev,depo,1
Renocera,Voltinism_abbrev,Univoltine,1
Rhabdomastix,AdultFlyingStrength_abbrev,Weak,1
Rhabdomastix,Emerge_synch_abbrev,Poorly,1
Rhabdomastix,Feed_prim_abbrev,PR,1
Rhabdomastix,Female_disp_abbrev,Low,1
Rhabdomastix,Habit_prim,Burrower,1
Rhabdomastix,Max_body_size_abbrev,Medium,1
Rhabdomastix,Resp_abbrev,Gills,1
Rhabdomastix,Rheophily_abbrev,depo_eros,1
Rhabdomastix,Thermal_pref,Cool-warm eurythermal (5-30 C),1
Rhabdomastix,Voltinism_abbrev,Univoltine,1
Rhagovelia,AdultFlyingStrength_abbrev,Weak,1
Rhagovelia,Emerge_synch_abbrev,Well,1
Rhagovelia,Feed_prim_abbrev,PR,1
Rhagovelia,Female_disp_abbrev,Low,1
Rhagovelia,Habit_prim,Skater,0.8
Rhagovelia,Habit_prim,Swimmer,0.2
Rhagovelia,Max_body_size_abbrev,Small,1
Rhagovelia,Resp_abbrev,Plastron_spiracle,1
Rhagovelia,Rheophily_abbrev,depo_eros,0.5
Rhagovelia,Rheophily_abbrev,eros,0.5
Rhagovelia,Thermal_pref,Cool-warm eurythermal (5-30 C),0.5
Rhagovelia,Thermal_pref,Warm eurythermal (15-30 C),0.5
Rhagovelia,Voltinism_abbrev,Bi_multivoltine,1
Rhamphomyia,Habit_prim,Sprawler,1
Rhamphomyia,Habit_sec,Burrower,1
Rhantus,Emerge_season_1,Spring,1
Rhantus,Emerge_season_2,Summer,1
Rhantus,Feed_prim_abbrev,PR,1
Rhantus,Habit_prim,Burrower,0.166666667
Rhantus,Habit_prim,Swimmer,0.833333333
Rhantus,Habit_sec,Swimmer,1
Rhantus,Max_body_size_abbrev,Medium,1
Rhantus,Resp_abbrev,Tegument,1
Rhantus,Rheophily_abbrev,depo,1
Rhantus,Thermal_pref,Warm eurythermal (15-30 C),1
Rhantus,Voltinism_abbrev,Bi_multivoltine,0.166666667
Rhantus,Voltinism_abbrev,Univoltine,0.833333333
Rheocricotopus,AdultFlyingStrength_abbrev,Strong,1
Rheocricotopus,Emerge_season_1,Winter,1
Rheocricotopus,Emerge_season_2,Fall,1
Rheocricotopus,Feed_mode_sec,SH,1
Rheocricotopus,Feed_prim_abbrev,CG,1
Rheocricotopus,Habit_prim,Clinger,0.2
Rheocricotopus,Habit_prim,Sprawler,0.8
Rheocricotopus,Max_body_size_abbrev,Small,1
Rheocricotopus,Resp_abbrev,Tegument,1
Rheocricotopus,Rheophily_abbrev,eros,1
Rheocricotopus,Thermal_pref,Cold-cool eurythermal (0-15 C),0.5
Rheocricotopus,Thermal_pref,Warm eurythermal (15-30 C),0.5
Rheocricotopus,Voltinism_abbrev,Bi_multivoltine,0.666666667
Rheocricotopus,Voltinism_abbrev,Univoltine,0.333333333
Rheopelopia,Feed_prim_abbrev,PR,1
Rheopelopia,Habit_prim,Sprawler,1
Rheosmittia,Feed_prim_abbrev,CG,1
Rheosmittia,Habit_prim,Burrower,1
Rheosmittia,Rheophily_abbrev,eros,1
Rheosmittia,Voltinism_abbrev,Bi_multivoltine,1
Rheotanytarsus,AdultFlyingStrength_abbrev,Strong,1
Rheotanytarsus,Emerge_season_1,Winter,1
Rheotanytarsus,Emerge_season_2,Fall,1
Rheotanytarsus,Feed_prim_abbrev,CF,1
Rheotanytarsus,Habit_prim,Clinger,1
Rheotanytarsus,Max_body_size_abbrev,Small,1
Rheotanytarsus,Resp_abbrev,Tegument,1
Rheotanytarsus,Rheophily_abbrev,depo_eros,0.75
Rheotanytarsus,Rheophily_abbrev,eros,0.25
Rheotanytarsus,Thermal_pref,Cool-warm eurythermal (5-30 C),0.5
Rheotanytarsus,Thermal_pref,Warm eurythermal (15-30 C),0.5
Rheotanytarsus,Voltinism_abbrev,Bi_multivoltine,0.875
Rheotanytarsus,Voltinism_abbrev,Semivoltine,0.125
Rheumatobates,AdultFlyingStrength_abbrev,Weak,1
Rheumatobates,Emerge_synch_abbrev,Well,1
Rheumatobates,Feed_prim_abbrev,PR,1
Rheumatobates,Female_disp_abbrev,Low,1
Rheumatobates,Habit_prim,Skater,0.833333333
Rheumatobates,Habit_prim,Swimmer,0.166666667
Rheumatobates,Max_body_size_abbrev,Small,1
Rheumatobates,Resp_abbrev,Plastron_spiracle,1
Rheumatobates,Rheophily_abbrev,depo,1
Rheumatobates,Thermal_pref,Cold-cool eurythermal (0-15 C),0.5
Rheumatobates,Thermal_pref,Cool-warm eurythermal (5-30 C),0.5
Rheumatobates,Voltinism_abbrev,Univoltine,1
Rhinoncus,Feed_prim_abbrev,SH,1
Rhinoncus,Max_body_size_abbrev,Small,1
Rhionaeschna,AdultFlyingStrength_abbrev,Strong,1
Rhionaeschna,Emerge_season_1,Fall,0.033333333
Rhionaeschna,Emerge_season_1,Spring,0.683333333
Rhionaeschna,Emerge_season_1,Summer,0.216666667
Rhionaeschna,Emerge_season_1,Winter,0.066666667
Rhionaeschna,Emerge_season_2,Fall,0.534482759
Rhionaeschna,Emerge_season_2,Spring,0.017241379
Rhionaeschna,Emerge_season_2,Summer,0.413793103
Rhionaeschna,Emerge_season_2,Winter,0.034482759
Rhionaeschna,Feed_prim_abbrev,PR,1
Rhionaeschna,Habit_prim,Climber,1
Rhionaeschna,Max_body_size_abbrev,Large,1
Rhionaeschna,Rheophily_abbrev,depo,0.966101695
Rhionaeschna,Rheophily_abbrev,depo_eros,0.033898305
Rhionaeschna,Thermal_pref,Cool-warm eurythermal (5-30 C),0.333333333
Rhionaeschna,Thermal_pref,Warm eurythermal (15-30 C),0.666666667
Rhionaeschna,Voltinism_abbrev,Semivoltine,0.6
Rhionaeschna,Voltinism_abbrev,Univoltine,0.4
Rhithrogena,AdultFlyingStrength_abbrev,Weak,1
Rhithrogena,Emerge_season_1,Spring,0.52173913
Rhithrogena,Emerge_season_1,Summer,0.391304348
Rhithrogena,Emerge_season_1,Winter,0.086956522
Rhithrogena,Emerge_season_2,Fall,0.142857143
Rhithrogena,Emerge_season_2,Spring,0.071428571
Rhithrogena,Emerge_season_2,Summer,0.785714286
Rhithrogena,Emerge_synch_abbrev,Well,1
Rhithrogena,Feed_mode_sec,HB,1
Rhithrogena,Feed_prim_abbrev,CG,0.75
Rhithrogena,Feed_prim_abbrev,HB,0.25
Rhithrogena,Female_disp_abbrev,Low,1
Rhithrogena,Habit_prim,Clinger,1
Rhithrogena,Max_body_size_abbrev,Medium,0.75
Rhithrogena,Max_body_size_abbrev,Small,0.25
Rhithrogena,Resp_abbrev,Gills,1
Rhithrogena,Rheophily_abbrev,eros,1
Rhithrogena,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Rhithrogena,Voltinism_abbrev,Univoltine,1
Rhizelmis,Habit_prim,Clinger,1
Rhizelmis,Max_body_size_abbrev,Small,1
Rhizelmis,Resp_abbrev,Gills,1
Rhizelmis,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Rhyacophila,AdultFlyingStrength_abbrev,Weak,1
Rhyacophila,Emerge_synch_abbrev,Well,1
Rhyacophila,Feed_mode_sec,HB,1
Rhyacophila,Feed_prim_abbrev,PR,1
Rhyacophila,Female_disp_abbrev,Low,1
Rhyacophila,Habit_prim,Clinger,1
Rhyacophila,Max_body_size_abbrev,Large,0.25
Rhyacophila,Max_body_size_abbrev,Medium,0.75
Rhyacophila,Resp_abbrev,Gills,0.25
Rhyacophila,Resp_abbrev,Tegument,0.75
Rhyacophila,Rheophily_abbrev,eros,1
Rhyacophila,Thermal_pref,Cold-cool eurythermal (0-15 C),0.378378378
Rhyacophila,Thermal_pref,Cool-warm eurythermal (5-30 C),0.621621622
Rhyacophila,Voltinism_abbrev,Univoltine,1
Rhysophora,Feed_prim_abbrev,SH,1
Rhysophora,Habit_prim,Burrower,1
Rickera,AdultFlyingStrength_abbrev,Weak,1
Rickera,Emerge_season_1,Spring,1
Rickera,Emerge_season_2,Summer,1
Rickera,Emerge_synch_abbrev,Well,1
Rickera,Feed_prim_abbrev,PR,1
Rickera,Female_disp_abbrev,Low,1
Rickera,Habit_prim,Clinger,1
Rickera,Max_body_size_abbrev,Medium,1
Rickera,Resp_abbrev,Tegument,1
Rickera,Rheophily_abbrev,depo_eros,1
Rickera,Thermal_pref,Cold-cool eurythermal (0-15 C),0.666666667
Rickera,Thermal_pref,Cool-warm eurythermal (5-30 C),0.333333333
Rickera,Voltinism_abbrev,Univoltine,1
Robackia,Feed_prim_abbrev,CG,1
Robackia,Habit_prim,Burrower,1
Robackia,Rheophily_abbrev,eros,1
Robackia,Voltinism_abbrev,Univoltine,1
Roederiodes,Feed_prim_abbrev,PR,1
Roederiodes,Habit_prim,Clinger,1
Rossiana,AdultFlyingStrength_abbrev,Weak,1
Rossiana,Emerge_synch_abbrev,Well,1
Rossiana,Feed_prim_abbrev,HB,1
Rossiana,Female_disp_abbrev,Low,1
Rossiana,Habit_prim,Clinger,1
Rossiana,Max_body_size_abbrev,Medium,0.5
Rossiana,Max_body_size_abbrev,Small,0.5
Rossiana,Resp_abbrev,Gills,1
Rossiana,Rheophily_abbrev,eros,1
Rossiana,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Rossiana,Voltinism_abbrev,Univoltine,1
Saetheria,AdultFlyingStrength_abbrev,Strong,1
Saetheria,Emerge_season_1,Summer,1
Saetheria,Emerge_season_2,Fall,1
Saetheria,Feed_prim_abbrev,CG,1
Saetheria,Habit_prim,Burrower,1
Saetheria,Max_body_size_abbrev,Small,1
Saetheria,Resp_abbrev,Tegument,1
Saetheria,Voltinism_abbrev,Bi_multivoltine,0.5
Saetheria,Voltinism_abbrev,Univoltine,0.5
Salda,AdultFlyingStrength_abbrev,Weak,1
Salda,Feed_prim_abbrev,PR,1
Salda,Max_body_size_abbrev,Small,1
Salda,Rheophily_abbrev,depo,1
Salda,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Salda,Voltinism_abbrev,Univoltine,1
Saldula,AdultFlyingStrength_abbrev,Weak,1
Saldula,Emerge_season_1,Spring,1
Saldula,Emerge_season_2,Fall,1
Saldula,Feed_prim_abbrev,PR,1
Saldula,Habit_prim,Clinger,0.333333333
Saldula,Habit_prim,Crawler,0.333333333
Saldula,Habit_prim,Skater,0.333333333
Saldula,Max_body_size_abbrev,Small,1
Saldula,Resp_abbrev,Plastron_spiracle,1
Saldula,Rheophily_abbrev,depo,1
Saldula,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Saldula,Voltinism_abbrev,Bi_multivoltine,0.666666667
Saldula,Voltinism_abbrev,Univoltine,0.333333333
Sanfilippodytes,AdultFlyingStrength_abbrev,Strong,1
Sanfilippodytes,Emerge_season_1,Spring,1
Sanfilippodytes,Emerge_season_2,Summer,1
Sanfilippodytes,Emerge_synch_abbrev,Well,1
Sanfilippodytes,Feed_prim_abbrev,PR,1
Sanfilippodytes,Female_disp_abbrev,Low,1
Sanfilippodytes,Habit_prim,Swimmer,1
Sanfilippodytes,Max_body_size_abbrev,Small,1
Sanfilippodytes,Resp_abbrev,Tegument,1
Sanfilippodytes,Rheophily_abbrev,depo,1
Sanfilippodytes,Thermal_pref,Cool-warm eurythermal (5-30 C),1
Sanfilippodytes,Voltinism_abbrev,Bi_multivoltine,0.5
Sanfilippodytes,Voltinism_abbrev,Univoltine,0.5
Sasquacapnia,Emerge_season_1,Spring,1
Scapanea,AdultFlyingStrength_abbrev,Strong,1
Scapanea,Feed_prim_abbrev,PR,1
Scapanea,Habit_prim,Sprawler,1
Scapanea,Max_body_size_abbrev,Large,1
Scatella,AdultFlyingStrength_abbrev,Weak,1
Scatella,Emerge_synch_abbrev,Poorly,1
Scatella,Feed_mode_sec,HB,1
Scatella,Feed_prim_abbrev,CG,1
Scatella,Female_disp_abbrev,Low,1
Scatella,Habit_prim,Burrower,0.333333333
Scatella,Habit_prim,Sprawler,0.666666667
Scatella,Habit_sec,Climber,1
Scatella,Max_body_size_abbrev,Small,1
Scatella,Resp_abbrev,Tegument,1
Scatella,Rheophily_abbrev,depo,1
Scatella,Thermal_pref,Cool-warm eurythermal (5-30 C),0.5
Scatella,Thermal_pref,Warm eurythermal (15-30 C),0.5
Scatella,Voltinism_abbrev,Univoltine,1
Scathophaga,Emerge_season_1,Spring,1
Scathophaga,Emerge_season_2,Summer,1
Scathophaga,Emerge_synch_abbrev,Well,1
Scathophaga,Feed_prim_abbrev,CG,1
Scathophaga,Habit_prim,Crawler,1
Scathophaga,Thermal_pref,Cold-cool eurythermal (0-15 C),0.5
Scathophaga,Thermal_pref,Warm eurythermal (15-30 C),0.5
Scathophaga,Voltinism_abbrev,Bi_multivoltine,1
Scatophila,Feed_prim_abbrev,HB,1
Scatophila,Habit_prim,Sprawler,1
Scirtes,Feed_prim_abbrev,SH,1
Scirtes,Habit_prim,Climber,1
Scirtes,Max_body_size_abbrev,Small,1
Scirtes,Rheophily_abbrev,depo,1
Scirtes,Voltinism_abbrev,Univoltine,1
Sepedon,Feed_prim_abbrev,PR,1
Sepedon,Rheophily_abbrev,depo,1
Sepedon,Voltinism_abbrev,Bi_multivoltine,1
Sergentia,Rheophily_abbrev,depo,1
Sergentia,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Sericostriata,Feed_mode_sec,CG,1
Sericostriata,Feed_prim_abbrev,HB,1
Sericostriata,Habit_prim,Clinger,1
Sericostriata,Max_body_size_abbrev,Small,1
Sericostriata,Resp_abbrev,Gills,1
Sericostriata,Rheophily_abbrev,eros,1
Sericostriata,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Sericostriata,Voltinism_abbrev,Semivoltine,1
Serratella,AdultFlyingStrength_abbrev,Weak,1
Serratella,Emerge_season_1,Spring,0.333333333
Serratella,Emerge_season_1,Summer,0.666666667
Serratella,Emerge_season_2,Fall,0.25
Serratella,Emerge_season_2,Spring,0.125
Serratella,Emerge_season_2,Summer,0.625
Serratella,Emerge_synch_abbrev,Well,1
Serratella,Feed_prim_abbrev,CG,1
Serratella,Female_disp_abbrev,Low,1
Serratella,Habit_prim,Clinger,1
Serratella,Max_body_size_abbrev,Medium,0.266666667
Serratella,Max_body_size_abbrev,Small,0.733333333
Serratella,Resp_abbrev,Gills,1
Serratella,Rheophily_abbrev,depo_eros,0.363636364
Serratella,Rheophily_abbrev,eros,0.636363636
Serratella,Thermal_pref,Cold-cool eurythermal (0-15 C),0.166666667
Serratella,Thermal_pref,Cool-warm eurythermal (5-30 C),0.333333333
Serratella,Thermal_pref,Warm eurythermal (15-30 C),0.5
Serratella,Voltinism_abbrev,Univoltine,1
Serromyia,Feed_prim_abbrev,PR,1
Serromyia,Habit_prim,Burrower,1
Setacera,Feed_mode_sec,HB,1
Setacera,Feed_prim_abbrev,SH,1
Setacera,Habit_prim,Sprawler,1
Setodes,AdultFlyingStrength_abbrev,Weak,1
Setodes,Emerge_synch_abbrev,Well,1
Setodes,Feed_prim_abbrev,CG,1
Setodes,Female_disp_abbrev,High,1
Setodes,Habit_prim,Sprawler,1
Setodes,Max_body_size_abbrev,Small,1
Setodes,Resp_abbrev,Gills,1
Setodes,Rheophily_abbrev,depo_eros,1
Setodes,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Setodes,Voltinism_abbrev,Univoltine,1
Setvena,AdultFlyingStrength_abbrev,Weak,1
Setvena,Emerge_season_1,Spring,0.5
Setvena,Emerge_season_1,Summer,0.5
Setvena,Emerge_season_2,Summer,1
Setvena,Emerge_synch_abbrev,Well,1
Setvena,Feed_prim_abbrev,PR,1
Setvena,Female_disp_abbrev,Low,1
Setvena,Habit_prim,Clinger,1
Setvena,Max_body_size_abbrev,Large,1
Setvena,Resp_abbrev,Tegument,1
Setvena,Rheophily_abbrev,depo_eros,0.5
Setvena,Rheophily_abbrev,eros,0.5
Setvena,Thermal_pref,Cold-cool eurythermal (0-15 C),1
Setvena,Voltinism_abbrev,Univoltine,1
Shipsa,AdultFlyingStrength_abbrev,Weak,1
Shipsa,Emerge_season_1,Spring,0.5
Shipsa,Emerge_season_1,Winter,0.5
Shipsa,Emerge_season_2,Summer,0.5
Shipsa,Emerge_season_2,Winter,0.5
Shipsa,Emerge_synch_abbrev,Well,1
Shipsa,Feed_mode_sec,HB,1
Shipsa,Feed_prim_abbrev,SH,1
Shipsa,Female_disp_abbrev,Low,1
Shipsa,Habit_prim,Sprawler,1
Shipsa,Max_body_size_abbrev,Small,1
Shipsa,Resp_abbrev,Tegument,1
Shipsa,Rheophily_abbrev,depo_eros,1
Shipsa,Thermal_pref,Cold-cool eurythermal (0-15 C),0.5
Shipsa,Thermal_pref,Cool-warm eurythermal (5-30 C),0.5
Shipsa,Voltinism_abbrev,Univoltine,1
Sialis,AdultFlyingStrength_abbrev,Weak,1
Sialis,Emerge_season_1,Spring,0.666666667
Sialis,Emerge_season_1,Summer,0.333333333
Sialis,Emerge_season_2,Summer,1
Sialis,Emerge_synch_abbrev,Well,1
Sialis,Feed_prim_abbrev,PR,1
Sialis,Female_disp_abbrev,Low,1
Sialis,Habit_prim,Burrower,1
Sialis,Habit_sec,Climber,1
Sialis,Max_body_size_abbrev,Medium,1
Sialis,Resp_abbrev,Tegument,1
Sialis,Rheophily_abbrev,depo,0.285714286
Sialis,Rheophily_abbrev,depo_eros,0.714285714
Sialis,Thermal_pref,Cool-warm eurythermal (5-30 C),0.5
Sialis,Thermal_pref,Warm eurythermal (15-30 C),0.5
Sialis,Voltinism_abbrev,Univoltine,1
Sierraperla,Emerge_season_1,Spring,0.5
Sierraperla,Emerge_season_1,Summer,0.5
Sierraperla,Emerge_season_2,Summer,1
Sierraperla,Emerge_synch_abbrev,Well,1
Sierraperla,Max_body_size_abbrev,Large,1
Sierraperla,Resp_abbrev,Gills,1
Sierraperla,Voltinism_abbrev,Semivoltine,1
Sigara,Feed_mode_sec,CG,0.5
Sigara,Feed_mode_sec,PR,0.5
Sigara,Feed_prim_abbrev,HB,1
Sigara,Female_disp_abbrev,High,1
Sigara,Habit_prim,Swimmer,1
Sigara,Habit_sec,Climber,1
Sigara,Max_body_size_abbrev,Small,1
Sigara,Resp_abbrev,Plastron_spiracle,1
Sigara,Rheophily_abbrev,depo,1
Sigara,Thermal_pref,Warm eurythermal (15-30 C),1
Sigara,Voltinism_abbrev,Bi_multivoltine,1
Silvius,Feed_prim_abbrev,PR,1
Silvius,Habit_prim,Sprawler,1
Silvius,Habit_sec,Burrower,1
Silvius,Max_body_size_abbrev,Medium,0.5
Silvius,Max_body_size_abbrev,Small,0.5
Silvius,Resp_abbrev,Plastron_spiracle,1
Silvius,Rheophily_abbrev,depo,1
Silvius,Thermal_pref,Warm eurythermal (15-30 C),1
Silvius,Voltinism_abbrev,Univoltine,1
Simulium,AdultFlyingStrength_abbrev,Strong,1
Simulium,Emerge_season_1,Spring,0.6
Simulium,Emerge_season_1,Summer,0.2
Simulium,Emerge_season_1,Winter,0.2
Simulium,Emerge_season_2,Fall,0.5
Simulium,Emerge_season_2,Spring,0.5
Simulium,Emerge_synch_abbrev,Poorly,0.25
Simulium,Emerge_synch_abbrev,Well,0.75
Simulium,Feed_prim_abbrev,CF,0.888888889
Simulium,Feed_prim_abbrev,PA,0.111111111
Simulium,Female_disp_abbrev,High,0.25
Simulium,Female_disp_abbrev,Low,0.75
Simulium,Habit_prim,Clinger,1
Simulium,Max_body_size_abbrev,Small,1
Simulium,Resp_abbrev,Tegument,1
Simulium,Rheophily_abbrev,eros,1
Simulium,Thermal_pref,Warm eurythermal (15-30 C),1
Simulium,Voltinism_abbrev,Bi_multivoltine,0.866666667
Simulium,Voltinism_abbrev,Univoltine,0.133333333
Siphlonisca,Emerge_season_1,Spring,1
Siphlonisca,Thermal_pref,Warm eurythermal (15-30 C),1
Siphlonurus,AdultFlyingStrength_abbrev,Weak,1
Siphlonurus,Emerge_season_1,Spring,0.777777778
Siphlonurus,Emerge_season_1,Summer,0.222222222
Siphlonurus,Emerge_season_2,Fall,0.333333333
Siphlonurus,Emerge_season_2,Summer,0.666666667
Siphlonurus,Emerge_synch_abbrev,Poorly,1
Siphlonurus,Feed_prim_abbrev,CG,1
Siphlonurus,Female_disp_abbrev,Low,1
Siphlonurus,Habit_prim,Swimmer,1
Siphlonurus,Max_body_size_abbrev,Medium,1
Siphlonurus,Resp_abbrev,Gills,1
Siphlonurus,Rheophily_abbrev,depo,0.4
Siphlonurus,Rheophily_abbrev,depo_eros,0.2
Siphlonurus,Rheophily_abbrev,eros,0.4
Siphlonurus,Thermal_pref,Cold-cool eurythermal (0-15 C),0.125
Siphlonurus,Thermal_pref,Cool-warm eurythermal (5-30 C),0.375
Siphlonurus,Thermal_pref,Hot euthermal (>30 C),0.375
Siphlonurus,Thermal_pref,Warm eurythermal (15-30 C),0.125
Siphlonurus,Voltinism_abbrev,Univoltine,1
Siphloplecton,AdultFlyingStrength_abbrev,Strong,0.25
Siphloplecton,AdultFlyingStrength_abbrev,Weak,0.75
Siphloplecton,Emerge_season_1,Spring,0.5
Siphloplecton,Emerge_season_1,Winter,0.5
Siphloplecton,Emerge_season_2,Spring,0.75
Siphloplecton,Emerge_season_2,Summer,0.25
Siphloplecton,Emerge_synch_abbrev,Well,1
Siphloplecton,Feed_prim_abbrev,CG,1
Siphloplecton,Female_disp_abbrev,Low,1
Siphloplecton,Habit_prim,Clinger,0.2
Siphloplecton,Habit_prim,Swimmer,0.8
Siphloplecton,Max_body_size_abbrev,Medium,1
Siphloplecton,Resp_abbrev,Gills,1
Siphloplecton,Rheophily_abbrev,depo,0.428571429
Siphloplecton,Rheophily_abbrev,depo_eros,0.571428571
Siphloplecton,Thermal_pref,Cool-warm eurythermal (5-30 C),1
Siphloplecton,Voltinism_abbrev,Bi_multivoltine,0.166666667
Siphloplecton,Voltinism_abbrev,Univoltine,0.833333333
Sisyra,AdultFlyingStrength_abbrev,Weak,1
Sisyra,Emerge_synch_abbrev,Well,1
Sisyra,Feed_prim_abbrev,HB,0.5
Sisyra,Feed_prim_abbrev,PR,0.5
Sisyra,Female_disp_abbrev,Low,1
Sisyra,Habit_prim,Climber,1
Sisyra,Max_body_size_abbrev,Small,1
Sisyra,Resp_abbrev,Tegument,1
Sisyra,Rheophily_abbrev,depo_eros,1
Sisyra,Thermal_pref,Cool-warm eurythermal (5-30 C),1
Sisyra,Voltinism_abbrev,Univoltine,1
Skwala,AdultFlyingStrength_abbrev,Weak,1
Skwala,Emerge_season_1,Winter,1
Skwala,Emerge_season_2,Summer,1
Skwala,Emerge_synch_abbrev,Well,1
Skwala,Feed_prim_abbrev,PR,1
Skwala,Female_disp_abbrev,Low,1
Skwala,Habit_prim,Clinger,1
Skwala,Max_body_size_abbrev,Large,1
Skwala,Resp_abbrev,Gills,0.333333333
Skwala,Resp_abbrev,Tegument,0.666666667
Skwala,Rheophily_abbrev,eros,1
Skwala,Thermal_pref,Cold-cool eurythermal (0-15 C),0.25
Skwala,Thermal_pref,Cool-warm eurythermal (5-30 C),0.5
Skwala,Thermal_pref,Warm eurythermal (15-30 C),0.25
Skwala,Voltinism_abbrev,Univoltine,1
Smicridea,AdultFlyingStrength_abbrev,Strong,1
Smicridea,Emerge_season_1,Summer,1
Smicridea,Emerge_synch_abbrev,Well,1
Smicridea,Feed_prim_abbrev,CF,1
Smicridea,Female_disp_abbrev,High,1
Smicridea,Habit_prim,Clinger,1
Smicridea,Max_body_size_abbrev,Medium,1
Smicridea,Resp_abbrev,Gills,1
Smicridea,Rheophily_abbrev,eros,1
Smicridea,Thermal_pref,Warm eurythermal (15-30 C),1
Smicridea,Voltinism_abbrev,Univoltine,1
Smittia,AdultFlyingStrength_abbrev,Strong,1
Smittia,Emerge_season_1,Winter,1
Smittia,Emerge_season_2,Spring,1
Smittia,Feed_prim_abbrev,CG,1
Smittia,Habit_prim,Burrower,1
Smittia,Max_body_size_abbrev,Small,1
Smittia,Resp_abbrev,Tegument,1
Smittia,Rheophily_abbrev,depo_eros,1
Smittia,Thermal_pref,Cool-warm eurythermal (5-30 C),0.5
Smittia,Thermal_pref,Warm eurythermal (15-30 C),0.5
Smittia,Voltinism_abbrev,Bi_multivoltine,0.5
Smittia,Voltinism_abbrev,Univoltine,0.5
Soliperla,Emerge_season_1,Spring,0.75
Soliperla,Emerge_season_1,Summer,0.25
Soliperla,Emerge_season_2,Summer,1
Soliperla,Max_body_size_abbrev,Medium,1
Soliperla,Resp_abbrev,Gills,1
Soliperla,Rheophily_abbrev,depo,0.5
Soliperla,Rheophily_abbrev,eros,0.5
Soliperla,Thermal_pref,Cool-warm eurythermal (5-30 C),1
Somatochlora,AdultFlyingStrength_abbrev,Strong,1
Somatochlora,Emerge_season_1,Spring,0.152380952
